id	filename	md5	size	state
64a2450f-516b-492a-a24b-f5cda949817e	nationwidechildrens.org_clinical.TCGA-AG-A014.xml	b080518b7e3f3b115f0d197d9242fff6	24221	released
b7604555-0598-4ee4-ae92-f001deb3d2b4	nationwidechildrens.org_clinical.TCGA-AG-A015.xml	55cc4bee65d59199016c59e9c009057a	31474	released
c8aff7c0-4c39-47bb-82ff-e2b700a8445f	nationwidechildrens.org_clinical.TCGA-AG-A025.xml	36591cae34664822df621e424e0775f0	24220	released
4af8afca-5bb4-46c6-a557-658e1e6ce18c	nationwidechildrens.org_clinical.TCGA-DY-A1DG.xml	b342312a504b52ea5a693c1daa56cc97	31298	released
ccc752f6-4cbf-4efc-805d-1f34b8f16b69	nationwidechildrens.org_clinical.TCGA-AG-A023.xml	ab3d5ae43d5394fdf95af311f8f56c8c	31513	released
79aa073c-852f-40da-922d-27901e37daf5	nationwidechildrens.org_clinical.TCGA-AG-A01L.xml	856682f94bf0dc137c0720e8f1b533ae	34758	released
3ed1ee37-5e5c-4ce3-93f3-5a611530c0db	nationwidechildrens.org_clinical.TCGA-F5-6861.xml	2ea1f779b619b7a7d11e364f9fba42fc	34058	released
394e3184-14a0-4582-9255-4a68e609cb9c	nationwidechildrens.org_clinical.TCGA-EI-6917.xml	14bc584c6ddfb4e851d9f64a979d2df8	35565	released
3aafbaa6-e916-4a7b-acb7-0fea0a3264ff	nationwidechildrens.org_clinical.TCGA-AG-3883.xml	92c866b30ea2d91f31404de5155bc095	24275	released
c3525e4c-4441-4f20-8172-1a16524478d1	nationwidechildrens.org_clinical.TCGA-CI-6619.xml	87f5a442115439d6008614f1063f0253	28361	released
9c3ef5f8-3ef2-493c-8be3-250e93b87800	nationwidechildrens.org_clinical.TCGA-AG-3891.xml	ac507bf669a69022b87616cae7b6c7b2	29056	released
ec94eabc-1cfd-46f4-823d-7ca2ddf902ca	nationwidechildrens.org_clinical.TCGA-AG-A00C.xml	89be25fead94655addea617a70d79dd3	51457	released
cc9ac6f9-d3d5-4d7a-9f13-9c1483927fec	nationwidechildrens.org_clinical.TCGA-AG-3896.xml	f9b7df3864f04eba76b278b67b006358	24181	released
dc70009d-9443-47a5-a8e2-06c7458eac44	nationwidechildrens.org_clinical.TCGA-EI-6514.xml	e26971169495780bebf706b5ef28cabb	35399	released
1f79fc17-26ff-42d4-a407-6d4719131c0e	nationwidechildrens.org_clinical.TCGA-AH-6549.xml	d8db8095c41c8cc2cd7735e8e1a0041b	28916	released
c509c413-dfba-40ba-9d91-b4c40f21fff1	nationwidechildrens.org_clinical.TCGA-AG-A00Y.xml	70a526182e1a97888f3bc63d28a4da26	31595	released
b3efe2a3-9a2c-4077-a3b4-5d79f84824ff	nationwidechildrens.org_clinical.TCGA-EF-5831.xml	943d96dd51a4adf3f3fdca0921750b1c	28820	released
bc0bfa6d-310c-4539-b5e6-6d621f81844f	nationwidechildrens.org_clinical.TCGA-AF-2692.xml	866f7a410c541e0a70f3576fcba367e4	47862	released
32c23e5a-fb78-480b-b65f-a709a17f8719	nationwidechildrens.org_clinical.TCGA-EI-6512.xml	db0763a920b818ee784a84f6e2502573	35532	released
12e31796-1180-4f0d-8a5c-3a60dbc7a2bb	nationwidechildrens.org_clinical.TCGA-EI-6882.xml	399cf33b0c17a59ad96d3f6fc59c7ad3	29415	released
e247c814-3e37-490e-af0d-69797a89a4b3	nationwidechildrens.org_clinical.TCGA-AG-A01W.xml	6b072ddd590a0488391c70cb5d6f5d77	34880	released
71e30862-ee7c-4ac1-a3be-91a26ec52af4	nationwidechildrens.org_clinical.TCGA-CI-6620.xml	2d3844b46c1330207b2e236940df05fe	48659	released
7e4b20aa-537d-4741-a2ca-0e0627059daa	nationwidechildrens.org_clinical.TCGA-DC-5869.xml	139bb862281a52035ed48e6d24994d4f	38773	released
26745e4f-bf39-4272-8517-acc1789c9f94	nationwidechildrens.org_clinical.TCGA-AF-4110.xml	74a19540e488dbf8346cf86559689576	59247	released
2b74252b-9f10-43aa-8bcf-92b8a55a0679	nationwidechildrens.org_clinical.TCGA-EI-6884.xml	ebc48ff5de7bb8a0b040ebe74ceb932e	35568	released
8b82b312-807c-4d85-aeed-1b639c3cbe57	nationwidechildrens.org_clinical.TCGA-EI-7002.xml	112f1014f893f3ba68a007a9c4f4b202	35563	released
ddc05f00-d308-4283-a13b-e41fa1bcd1ec	nationwidechildrens.org_clinical.TCGA-CI-6623.xml	f53754f6e5671c15339528432a3217fd	28541	released
34186ad6-0d57-412b-8af0-553858f64e2a	nationwidechildrens.org_clinical.TCGA-CL-4957.xml	f471cdaf796f2e5826bd83d40977b450	57613	released
3f670903-0b66-494b-abcf-f7b6754ee048	nationwidechildrens.org_clinical.TCGA-G5-6233.xml	234210bff5a316077d4d642326c8b5f8	50323	released
c86b0377-8cd6-4ebe-b5b2-be8e8fa09a5e	nationwidechildrens.org_clinical.TCGA-AG-3574.xml	8d9597667e59c7d4773d7bd5ae1667c0	29004	released
3ae903dd-0f1c-4f0a-94ef-2b3639d17fec	nationwidechildrens.org_clinical.TCGA-AG-A01N.xml	9aeef972be83380b8aab130ff0f574d5	46637	released
3bcecebd-dcdf-40d6-9f66-2bd75f47bf38	nationwidechildrens.org_clinical.TCGA-AG-3612.xml	fd94ae01e77ca0d04ca5affbac5a2a9b	46780	released
46c750f3-9678-4539-8740-7f5ebb58da8d	nationwidechildrens.org_clinical.TCGA-EI-6506.xml	26030eb571471d46b69a3307c52e18a2	29247	released
0e7d8ef0-731d-4784-a11b-4fb1b0d4ddb0	nationwidechildrens.org_clinical.TCGA-EI-6508.xml	b265c32c6233eef0f8f0af487bfa855d	35460	released
804ea440-013f-41ac-8164-6603a5c96dc7	nationwidechildrens.org_clinical.TCGA-AG-3584.xml	7f5b3a57ff1d35586db2bec0062287f8	82051	released
b37c3679-b824-491f-8534-49fbfff57e0d	nationwidechildrens.org_clinical.TCGA-AG-3878.xml	cfeae0d08f0219c9f39978a0b9829294	24274	released
ae418439-fb8b-461a-a002-c24a4ed72a14	nationwidechildrens.org_clinical.TCGA-DC-6158.xml	ab3ce602004b77335a1cb56f3056362e	34013	released
eb8fcd61-1326-4f7a-adbc-9a9074249157	nationwidechildrens.org_clinical.TCGA-DY-A1DE.xml	79a0975b619205a8ced699ccae3ffe95	47934	released
0cd62287-0695-4c57-9c4d-6b26e4ac45c1	nationwidechildrens.org_clinical.TCGA-AG-A02G.xml	ffb0e4b39b8b427ba1b0e77368b1c769	60896	released
16ced49e-1ffb-4f64-9eaf-921259028483	nationwidechildrens.org_clinical.TCGA-AG-4009.xml	ee95ac0cf3d3eb2f6e0650235764a159	29083	released
041475e3-6722-465e-90c7-bb8d67b62514	nationwidechildrens.org_clinical.TCGA-EI-6513.xml	6e58f8b8acc6437b67fa8842dab53c50	29362	released
c23b3d22-3ef8-4eac-acc6-e5ae5d42a39f	nationwidechildrens.org_clinical.TCGA-AG-A00H.xml	8dec176a1dae7498f000dc17be25f0ce	42278	released
4df060b5-ae68-4d7f-b480-b0a014d04481	nationwidechildrens.org_clinical.TCGA-BM-6198.xml	1610c960ac78875ecdd73c7ed5cf66ca	44992	released
8386f10b-7822-4907-ac7a-320d0e379653	nationwidechildrens.org_clinical.TCGA-AG-3894.xml	434bcc76a6026130f0b468464016ea99	39719	released
921e8227-29f4-49d2-b474-44b7f6c30d4e	nationwidechildrens.org_clinical.TCGA-F5-6571.xml	d8b5884b97e6626d8d24cec2a05ce617	110923	released
08f5524f-ac4e-45f0-aa8e-1d0d533b468b	nationwidechildrens.org_clinical.TCGA-AG-3731.xml	e0ce7e485174bcb5d8480296285feed5	52637	released
34642475-5e26-4b62-b004-0f6b738f4572	nationwidechildrens.org_clinical.TCGA-EF-5830.xml	35aab538ad47c10d9b2ecec4f01881ab	29215	released
7d8b07f6-55f7-4778-ab96-8acb27fd9976	nationwidechildrens.org_clinical.TCGA-AG-A02N.xml	d596f87e930e66d839a56093479c58ec	34812	released
e75f8472-fc02-42b6-930f-390288ca81b6	nationwidechildrens.org_clinical.TCGA-DY-A1H8.xml	46845bea991d651c3999b2040926c8b0	28873	released
25f13809-3db7-42bd-badf-7c9b9b03313e	nationwidechildrens.org_clinical.TCGA-AG-3885.xml	16afd38eb71817885fc584caa0262a02	45495	released
b9f7e58f-a536-467e-b267-9ff9401c59aa	nationwidechildrens.org_clinical.TCGA-AG-A01Y.xml	65e337830264f4ed560d582b50c95b71	34853	released
722d4422-ecac-43ac-990e-63f77abdf1ad	nationwidechildrens.org_clinical.TCGA-AG-3728.xml	77a447ed61bc81b78f7e94c5c23d1794	46669	released
6e0dc321-f6a7-4f50-b01a-94648bd646af	nationwidechildrens.org_clinical.TCGA-CI-6621.xml	10d4de46263ef24bf2179257f582d176	28516	released
6bf3b997-aa8d-41b8-9659-1f953b8591a0	nationwidechildrens.org_clinical.TCGA-F5-6814.xml	685ee7c603a495dcb8a08e9ffdce3b38	34061	released
48f2ad54-c97b-4f7a-a722-19183df2ed0f	nationwidechildrens.org_clinical.TCGA-CI-6624.xml	ecde0c4930adcea88ce31e16b08ea134	28508	released
baaffe01-715d-4d1d-9756-2d004f96347a	nationwidechildrens.org_clinical.TCGA-AG-A02X.xml	78ae2984e20be55577ab8905be029d37	24273	released
915156c8-f65e-4e87-94db-3851becb80b5	nationwidechildrens.org_clinical.TCGA-EI-6510.xml	8aaa1c71eeb3c6313f6d4550c7a03b93	29169	released
c30c4ae1-6f98-4107-b5c3-aab7cd43dd3c	nationwidechildrens.org_clinical.TCGA-AG-3726.xml	e99b94b587d488e684adb27bddfe06b3	29095	released
29d6bda5-ea1c-4a12-89fc-d8d02f5b83aa	nationwidechildrens.org_clinical.TCGA-EI-6885.xml	226febcb27147718fae8f0c02fb9aed7	38183	released
e80598a8-21b1-4556-ba53-5594b151aa93	nationwidechildrens.org_clinical.TCGA-AG-4022.xml	2da2fb6c6b9dad21e509561570d25877	39825	released
2357292f-39a0-459e-bb35-39a0bd35196f	nationwidechildrens.org_clinical.TCGA-AG-A026.xml	0d44de9e737c739fd19f12d976bb75ae	24266	released
367e1ef5-451b-41a8-bdf9-b727515637ec	nationwidechildrens.org_clinical.TCGA-AG-3608.xml	fa5eeb93adf356bed2ac9744281f482c	29131	released
800b15b6-d6cb-4bd0-856e-44c26a7b6c47	nationwidechildrens.org_clinical.TCGA-AG-A032.xml	ee1f327e3dad489bccf3ac5c8814038c	42153	released
65692e3f-4b7f-4f1e-881e-0e0ec668f7bc	nationwidechildrens.org_clinical.TCGA-AG-A011.xml	f791055749ba88b1c3e816271f3d9b5b	29130	released
9a023aca-8068-4312-bc64-894b717c0a2e	nationwidechildrens.org_clinical.TCGA-AG-3892.xml	6c5acaea3de4e451711da5855ad16c86	29092	released
9b675d0d-22d8-47f5-b89e-757c4c9e8ec0	nationwidechildrens.org_clinical.TCGA-AG-4021.xml	97fc06ff65c633ea92fb5f44c86dc6c7	31558	released
399be6df-1688-4218-9a72-367665ca291c	nationwidechildrens.org_clinical.TCGA-EI-6881.xml	c6be6433d4bb7bb9818d7d092ef7fbce	35610	released
6756813a-7c12-4d8f-9fbc-668a207e1604	nationwidechildrens.org_clinical.TCGA-CI-6622.xml	49a59849dea54db2c6d7a82f3492ede2	56342	released
29131c3b-eb2a-4786-9d47-944238853ab3	nationwidechildrens.org_clinical.TCGA-CL-5918.xml	f35ef6b4731e107e741bbfdd945e80f1	29168	released
40705c61-7ad7-40d0-99e7-e29b9a30d895	nationwidechildrens.org_clinical.TCGA-EI-6509.xml	5de0eb1e93dbc2da9532c0cbe0694735	38236	released
29d7baa2-4df2-4b02-ac2a-c96b9c2dc16c	nationwidechildrens.org_clinical.TCGA-F5-6863.xml	7e907e510b1d8c0a88b62d869824cbe5	55009	released
017eaa9b-e539-4c08-b34b-36e8ebe4e08f	nationwidechildrens.org_clinical.TCGA-AG-A016.xml	8e3cf193e96cd17ccd7a81e49f134fea	46770	released
